id,title,description,category,location_name,location_address,current_lat,current_lon,lat,lon,date,time,organizer,attendees,maxAttendees,needs_geocoding
imported-1755246058432-otuqadd8f,Veebis! Alustava ettevõtja koolitus: äriplaanist digiturunduseni,Location: Veebikeskkond Zoom,other,Veebikeskkond Zoom,Veebikeskkond Zoom,59.436962,24.753574,,,2025-08-28,09:30,Local Organizer,151,,True
imported-1755246058432-0z5sym6wu,Veebis! Ettevõtluse baaskoolitus koos äriplaani koostamisega,Location: Reiting Koolituskeskus,other,Reiting Koolituskeskus,Reiting Koolituskeskus,59.436962,24.753574,,,2025-08-28,09:30,Local Organizer,190,,True
imported-1755246058432-8h7qjzahz,Koge koge Läänemere päeval,Location: Eesti Meremuuseumi Lennusadam,art,Eesti Meremuuseumi Lennusadam,Eesti Meremuuseumi Lennusadam,59.436962,24.753574,59.4416,24.7947,2025-08-28,13:00,Local Organizer,134,,True
imported-1755246058432-z3mth52l9,Build Faster and Smarter with AI agents: Practical tools for founders and…,Location: Tehnopol Startup Inkubaator,other,Tehnopol Startup Inkubaator,Tehnopol Startup Inkubaator,59.436962,24.753574,59.4378,24.7536,2025-08-28,17:00,Local Organizer,201,,True
imported-1755246058432-7z0xya6no,Kalorid pole vaenlased ja puhkus pole luksus,Location: Ideekeskus,other,Ideekeskus,Ideekeskus,59.436962,24.753574,,,2025-08-28,17:30,Local Organizer,115,,True
imported-1755246058432-k9dnf1d1j,Keskkonnamatk,Location: Pikakari ranna parkla,other,Pikakari ranna parkla,Pikakari ranna parkla,59.436962,24.753574,59.4416,24.7947,2025-08-28,18:00,Local Organizer,108,,True
imported-1755246058432-ck0l3kiz7,From Beats to Business 2025,Location: Terminal Records&Bar,other,Terminal Records&Bar,Terminal Records&Bar,59.436962,24.753574,,,2025-08-28,11:00,Local Organizer,14,,True
imported-1755246058432-efljthx78,Flow Rea Pulse Plaadiesitluskontsert,Location: Flow Rea Pulse Plaadiesitluskontsert,music,Flow Rea Pulse Plaadiesitluskontsert,Flow Rea Pulse Plaadiesitluskontsert,59.436962,24.753574,59.437,24.754,2025-08-29,20:00,Local Organizer,55,,True
imported-1755246058432-yy5xiysk9,SAAL Biennaal 2025 | Michikazu Matsune All Together,Location: Sakala 3 teatrimaja,other,Sakala 3 teatrimaja,Sakala 3 teatrimaja,59.436962,24.753574,,,2025-08-29,20:00,Local Organizer,123,,True
imported-1755246058432-4izdgp3kg,krutt.night – Pukk & Konsap,Location: Terminal Records&Bar,other,Terminal Records&Bar,Terminal Records&Bar,59.436962,24.753574,,,2025-08-29,20:00,Local Organizer,82,,True
imported-1755246058432-w2acpdxt2,Helios: Buttechno,Location: Olya Smok,other,Olya Smok,Olya Smok,59.436962,24.753574,,,2025-08-29,19:00,Local Organizer,57,,True
imported-1755246058432-a3mzm172s,Soodushind! Personalitöö,Location: Reiting Koolituskeskus,other,Reiting Koolituskeskus,Reiting Koolituskeskus,59.436962,24.753574,,,2025-08-29,09:30,Local Organizer,97,,True
imported-1755246058432-51cmio3pt,Soodushind! Töösuhete õigushaldus personalitöös,Location: Reiting Koolituskeskus,other,Reiting Koolituskeskus,Reiting Koolituskeskus,59.436962,24.753574,,,2025-08-29,09:30,Local Organizer,121,,True
imported-1755246058432-g7f7035fu,Soodushind! Veebis! Personalitöö,Location: Reiting Koolituskeskus,other,Reiting Koolituskeskus,Reiting Koolituskeskus,59.436962,24.753574,,,2025-08-29,09:30,Local Organizer,47,,True
imported-1755246058432-wc14um84j,Carta do Vento: Luiz Murakami solo concert (BRA),Location: The Peacock Lounge,other,The Peacock Lounge,The Peacock Lounge,59.436962,24.753574,,,2025-08-30,19:30,Local Organizer,105,,True
imported-1755246058432-mklc03so8,Muinastulede öö Lennusadamas,Location: Vesilennuki tn 6,other,Vesilennuki tn 6,Vesilennuki tn 6,59.436962,24.753574,,,2025-08-30,20:00,Local Organizer,108,,True
imported-1755246058432-7m53msul2,Täiel rinnal: Sille-Kadri Simeri soolotund,Location: Täiel rinnal: Sille-Kadri Simeri soolotund,other,Täiel rinnal: Sille-Kadri Simeri soolotund,Täiel rinnal: Sille-Kadri Simeri soolotund,59.436962,24.753574,,,2025-08-30,20:00,Local Organizer,20,,True
imported-1755246058432-x8op033hn,Vienna Ball in Tallinn,Location: Hilton Tallinn Park Hotel,other,Hilton Tallinn Park Hotel,Hilton Tallinn Park Hotel,59.436962,24.753574,59.4378,24.7536,2025-08-30,20:00,Local Organizer,121,,True
imported-1755246058432-1va7pv8sg,URBAN BEATS – SEE POLE LIHTSALT ÖÖ VÄLJAS. SEE ON ÖÖ,Location: MIDA EI UNUSTA.,other,MIDA EI UNUSTA.,MIDA EI UNUSTA.,59.436962,24.753574,,,2025-08-30,21:00,Local Organizer,72,,True
imported-1755246058432-db2icc3ie,Haven Kakumäe jahisadam,Location: Kat Nip - High & Dry,other,Kat Nip - High & Dry,Kat Nip - High & Dry,59.436962,24.753574,,,2025-08-30,12:00,Local Organizer,155,,True
imported-1755246058432-gkliot6nr,Manufaktuuri kvartal,Location: SAAL Biennaal 2025 | Michikazu Matsune All Together,other,SAAL Biennaal 2025 | Michikazu Matsune All Together,SAAL Biennaal 2025 | Michikazu Matsune All Together,59.436962,24.753574,,,2025-08-30,12:00,Local Organizer,39,,True
imported-1755246058432-vgqhqrhvd,Kinomaja Bar and Stage,Location: Kinomaja Bar and Stage,other,Kinomaja Bar and Stage,Kinomaja Bar and Stage,59.436962,24.753574,59.4378,24.7536,2025-08-30,12:00,Local Organizer,40,,True
imported-1755246058432-5yn3ujmpv,Kopli Couture vintage / bar,Location: Flying to SANREMO - Musical Show from Italy,other,Flying to SANREMO - Musical Show from Italy,Flying to SANREMO - Musical Show from Italy,59.436962,24.753574,,,2025-08-30,12:00,Local Organizer,77,,True
imported-1755246058432-49ntxsl9w,THE HAZART,Location: Kinomaja Bar and Stage,other,Kinomaja Bar and Stage,Kinomaja Bar and Stage,59.436962,24.753574,59.4378,24.7536,2025-08-30,19:00,Local Organizer,150,,True
imported-1755246058432-0rtb60dlh,Pirita rand,Location: Täiel rinnal: Sille-Kadri Simeri soolotund,other,Täiel rinnal: Sille-Kadri Simeri soolotund,Täiel rinnal: Sille-Kadri Simeri soolotund,59.436962,24.753574,,,2025-08-30,12:00,Local Organizer,151,,True
imported-1755246058432-dg79tpoic,Teatri- ja Muusikamuuseum,Location: SAAL Biennaal 2025 | Bush Hartshorn Tell Daddy,music,SAAL Biennaal 2025 | Bush Hartshorn Tell Daddy,SAAL Biennaal 2025 | Bush Hartshorn Tell Daddy,59.436962,24.753574,59.4378,24.7536,2025-08-30,12:00,Local Organizer,168,,True
imported-1755246058432-p60zy4f60,Vabaduse väljak,Location: Queens of Velvet: Ultimate Burlesque Show,other,Queens of Velvet: Ultimate Burlesque Show,Queens of Velvet: Ultimate Burlesque Show,59.436962,24.753574,,,2025-08-30,12:00,Local Organizer,150,,True
imported-1755246058432-xhvh47usi,Hilton Tallinn Park Hotel,Location: Hilton Tallinn Park Hotel,other,Hilton Tallinn Park Hotel,Hilton Tallinn Park Hotel,59.436962,24.753574,59.4378,24.7536,2025-08-30,12:00,Local Organizer,90,,True
imported-1755246058432-zz8ychept,Queens of Velvet: Ultimate Burlesque Show,Location: Queens of Velvet: Ultimate Burlesque Show,other,Queens of Velvet: Ultimate Burlesque Show,Queens of Velvet: Ultimate Burlesque Show,59.436962,24.753574,,,2025-08-30,21:30,Local Organizer,11,,True
imported-1755246058432-2bxb14ob8,Muinastulede öö Inglirannas,Location: Inglirand,other,Inglirand,Inglirand,59.436962,24.753574,59.4416,24.7947,2025-08-30,19:00,Local Organizer,20,,True
imported-1755246058432-jc3rsbzq1,Pisikeste PoCo - väikelaste hommik,Location: PoCo Pop And Contemporary Art Museum,other,PoCo Pop And Contemporary Art Museum,PoCo Pop And Contemporary Art Museum,59.436962,24.753574,59.4378,24.7536,2025-08-30,10:00,Local Organizer,194,,True
imported-1755246058432-mm5o8we5h,Ehete valmistamise meistriklass 30.08,Location: Jesmo.studio (video,other,Jesmo.studio (video,Jesmo.studio (video,59.436962,24.753574,,,2025-08-30,11:00,Local Organizer,41,,True
imported-1755246058432-brdcck813,Kunstitund 30.08,Location: LovePaint.eu,art,LovePaint.eu,LovePaint.eu,59.436962,24.753574,,,2025-08-30,11:00,Local Organizer,97,,True
imported-1755246058432-8vdczrn2g,Priit Salusoo Art exhibition  City Girl last day!,Location: G-Spot bar (Gin Spot Bar for Ladies),other,G-Spot bar (Gin Spot Bar for Ladies),G-Spot bar (Gin Spot Bar for Ladies),59.436962,24.753574,,,2025-08-30,19:00,Local Organizer,50,,True
imported-1755246058432-5h4eli83t,Muinasjutte maalt ja merelt. Husham ja tuul / С миру по сказке. Хушам и…,Location: Vene Teater,other,Vene Teater,Vene Teater,59.436962,24.753574,,,2025-08-30,12:00,Local Organizer,194,,True
imported-1755246058432-e5bne2hyc,Täpiklubi – perehommik PoCos,Location: PoCo Pop And Contemporary Art Museum,other,PoCo Pop And Contemporary Art Museum,PoCo Pop And Contemporary Art Museum,59.436962,24.753574,59.4378,24.7536,2025-08-30,13:00,Local Organizer,29,,True
imported-1755246058432-0wqfjpwvb,Lightning Trio (NO) + Floris Kappeyne Trio (NL),Location: Lightning Trio (NO) + Floris Kappeyne Trio (NL),other,Lightning Trio (NO) + Floris Kappeyne Trio (NL),Lightning Trio (NO) + Floris Kappeyne Trio (NL),59.436962,24.753574,,,2025-08-30,17:00,Local Organizer,111,,True
imported-1755246058432-1xinqoaj9,Astra Irene Susi Un_stus,Location: Vene Teater,other,Vene Teater,Vene Teater,59.436962,24.753574,,,2025-08-30,18:00,Local Organizer,208,,True
imported-1755246058432-6vgerc8wh,Maria Veretenina - Jazzikontsert,Location: Hearts Art Gallery,music,Hearts Art Gallery,Hearts Art Gallery,59.436962,24.753574,59.4378,24.7536,2025-08-30,18:00,Local Organizer,15,,True
imported-1755246058432-tjkio9o3x,Aleksandr Popov Why I stayed ...? A Gothic Review of Life,Location: Kopli Couture vintage / bar,other,Kopli Couture vintage / bar,Kopli Couture vintage / bar,59.436962,24.753574,59.4289,24.7536,2025-08-30,19:00,Local Organizer,86,,True
imported-1755246058432-g9v5317qw,Snelli park,Location: Birdsong: Whispers of the Woods,other,Birdsong: Whispers of the Woods,Birdsong: Whispers of the Woods,59.436962,24.753574,,,2025-08-31,12:00,Local Organizer,176,,True
imported-1755246058432-wtaxrwb39,Endla 73,Location: Da Vinci Genius / Flexible ehk Paindlik pilet / August,other,Da Vinci Genius / Flexible ehk Paindlik pilet / August,Da Vinci Genius / Flexible ehk Paindlik pilet / August,59.436962,24.753574,,,2025-08-31,12:00,Local Organizer,170,,True
imported-1755246058432-mrq1qbehq,Kesklinna discgolfi võistlus 🥏,Location: Snelli park,sports,Snelli park,Snelli park,59.436962,24.753574,59.4416,24.7947,2025-08-31,16:00,Local Organizer,193,,True
imported-1755246058432-t1fj47vv0,Birdsong: Whispers of the Woods,Location: Birdsong: Whispers of the Woods,other,Birdsong: Whispers of the Woods,Birdsong: Whispers of the Woods,59.436962,24.753574,,,2025-08-31,17:00,Local Organizer,84,,True
imported-1755246058432-c7kgrw8ck,Kristiine laat ja Karl-Erik Taukar Band kontsert,Location: Kristiine laat ja Karl-Erik Taukar Band kontsert,music,Kristiine laat ja Karl-Erik Taukar Band kontsert,Kristiine laat ja Karl-Erik Taukar Band kontsert,59.436962,24.753574,59.4378,24.7536,2025-08-31,10:00,Local Organizer,70,,True
imported-1755246058432-2tfcpgcs8,NANANA JAZZ FESTIVAL,Location: NANANA JAZZ FESTIVAL,music,NANANA JAZZ FESTIVAL,NANANA JAZZ FESTIVAL,59.436962,24.753574,,,2025-08-31,00:00,Local Organizer,37,,True
imported-1755246058432-74iddjqbc,Bliss Quintet (NO) + Allan Kaljaste Quartet,Location: Bliss Quintet (NO) + Allan Kaljaste Quartet,other,Bliss Quintet (NO) + Allan Kaljaste Quartet,Bliss Quintet (NO) + Allan Kaljaste Quartet,59.436962,24.753574,59.4378,24.7536,2025-08-31,17:00,Local Organizer,104,,True
imported-1755246058432-0vwuh0zwm,Tallinn Language Centre,Location: Tallinn Language Centre,other,Tallinn Language Centre,Tallinn Language Centre,59.436962,24.753574,59.4378,24.7536,2025-09-01,12:00,Local Organizer,123,,True
imported-1755246058432-tb8vnupgp,Päiksesaal,Location: Do I Want To F**CK My Dad?,other,Do I Want To F**CK My Dad?,Do I Want To F**CK My Dad?,59.436962,24.753574,,,2025-09-01,12:00,Local Organizer,104,,True
imported-1755246058432-i9af4w6wh,Improkursus algajatele,Location: Improkursus algajatele,other,Improkursus algajatele,Improkursus algajatele,59.436962,24.753574,,,2025-09-01,18:30,Local Organizer,160,,True
imported-1755246058432-rucibxrk8,Netti Nüganen,Location: Pire Sova & KISLING Ash,other,Pire Sova & KISLING Ash,Pire Sova & KISLING Ash,59.436962,24.753574,,,2025-09-01,18:00,Local Organizer,192,,True
imported-1755246058432-lrea34tmh,Inglise keele kursused,Location: Tallinn Language Centre,other,Tallinn Language Centre,Tallinn Language Centre,59.436962,24.753574,59.4378,24.7536,2025-09-01,15:30,Local Organizer,92,,True
imported-1755246058432-pnb0eka4s,Do I Want To F**CK My Dad?,Location: Do I Want To F**CK My Dad?,other,Do I Want To F**CK My Dad?,Do I Want To F**CK My Dad?,59.436962,24.753574,,,2025-09-01,19:00,Local Organizer,161,,True
imported-1755246058432-evaydhzkt,Veebis! Praktiline raamatupidamine alustavale,Location: väike- või mikroettevõtjale,other,väike- või mikroettevõtjale,väike- või mikroettevõtjale,59.436962,24.753574,,,2025-09-02,09:30,Local Organizer,126,,True
imported-1755246058432-60o5c2q21,Õhtune! Veebis! Praktiline raamatupidamine alustavale,Location: väike- või…,other,väike- või…,väike- või…,59.436962,24.753574,,,2025-09-02,16:30,Local Organizer,10,,True
imported-1755246058432-0gdrea1kd,Elle Viies Enigma,Location: elektron.art,other,elektron.art,elektron.art,59.436962,24.753574,59.4378,24.7536,2025-09-02,17:00,Local Organizer,190,,True
imported-1755246058432-xx9iq5a3b,Krum,Location: Salme Kultuurikeskuse suur lava.,other,Salme Kultuurikeskuse suur lava.,Salme Kultuurikeskuse suur lava.,59.436962,24.753574,,,2025-09-02,19:00,Local Organizer,186,,True
imported-1755246058432-tj2qygad2,Leonard Carow - My Heart Is An Ocean,Location: Leonard Carow - My Heart Is An Ocean,other,Leonard Carow - My Heart Is An Ocean,Leonard Carow - My Heart Is An Ocean,59.436962,24.753574,59.4378,24.7536,2025-09-02,19:00,Local Organizer,104,,True
imported-1755246163745-6swcaythg,Seiklusorienteerumine #69 – Orissaare suveseiklus,Location: Seiklus toimub Orissaare alevikus stardiga Coopi parklast. Seigelda saad endale sobival ajal kuni suve lõpuni!,other,Seiklus toimub Orissaare alevikus stardiga Coopi parklast. Seigelda saad endale sobival ajal kuni suve lõpuni!,Seiklus toimub Orissaare alevikus stardiga Coopi parklast. Seigelda saad endale sobival ajal kuni suve lõpuni!,59.436962,24.753574,59.4416,24.7947,2025-08-15,12:00,Local Organizer,40,,True
imported-1755246163745-2pmxmwyu6,Seiklusorienteerumine #70 – Kuressaare suveseiklus,Location: Seiklus toimub Kuressaare linnas stardiga Kuressaare keskväljakult. Seigelda saad endale sobival ajal kuni suve lõpuni!,other,Seiklus toimub Kuressaare linnas stardiga Kuressaare keskväljakult. Seigelda saad endale sobival ajal kuni suve lõpuni!,Seiklus toimub Kuressaare linnas stardiga Kuressaare keskväljakult. Seigelda saad endale sobival ajal kuni suve lõpuni!,59.436962,24.753574,59.4378,24.7536,2025-08-15,12:00,Local Organizer,163,,True
imported-1755246163745-7afbpvkb9,Anne Tootmaa siidimaalide ja kimonode näitus KORDUMATU,Location: Saaremaa Kunstistuudio,art,Saaremaa Kunstistuudio,Saaremaa Kunstistuudio,59.436962,24.753574,,,2025-08-15,12:00,Local Organizer,74,,True
imported-1755246163745-2qekkqa8u,LÄÄNEMERE KUNSTIPROJEKT / BALTIC SEA ART PROJECT,Location: Kuressaare Kultuurikeskuse,art,Kuressaare Kultuurikeskuse,Kuressaare Kultuurikeskuse,59.436962,24.753574,,,2025-08-15,12:00,Local Organizer,105,,True
imported-1755246163745-4eyhuqolm,Vainode perenäitus Valgusest tee,Location: Saaremaa Kunstistuudio,art,Saaremaa Kunstistuudio,Saaremaa Kunstistuudio,59.436962,24.753574,,,2025-08-15,12:00,Local Organizer,47,,True
imported-1755246163745-9xg85jrdc,Riia Leedmaa maalinäitus FLORA,Location: Saaremaa Kunstistuudio,art,Saaremaa Kunstistuudio,Saaremaa Kunstistuudio,59.436962,24.753574,,,2025-08-15,12:00,Local Organizer,207,,True
imported-1755246163745-evcodqrs4,Alen Veziko kontsert,Location: Arensburgi päikeseterrass,music,Arensburgi päikeseterrass,Arensburgi päikeseterrass,59.436962,24.753574,59.437,24.754,2025-08-15,19:00,Local Organizer,142,,True
imported-1755246163745-eg707858j,Kuressaare Kitarrinädal: Erki Pärnoja,"Location: Sadamaait,  Kuressaare Veski tn. 9",other,"Sadamaait,  Kuressaare Veski tn. 9","Sadamaait,  Kuressaare Veski tn. 9",59.436962,24.753574,,,2025-08-15,21:30,Local Organizer,17,,True
imported-1755246163745-6ru46pgg7,Päikeseloojangu BBQ & DJ Alari Teede,Location: Pädaste Jahtklubi,other,Pädaste Jahtklubi,Pädaste Jahtklubi,59.436962,24.753574,,,2025-08-15,19:00,Local Organizer,146,,True
imported-1755246163745-l0wysrptz,Sume augustiõhtu koos Ott Leplandiga,Location: Kliff Butiik Majutus & Restoran,food,Kliff Butiik Majutus & Restoran,Kliff Butiik Majutus & Restoran,59.436962,24.753574,,,2025-08-15,19:00,Local Organizer,17,,True
imported-1755246163745-oe0ktsxin,Kehakoorija töötuba HOIA-s,Location: HOIA homespa esinduspood,other,HOIA homespa esinduspood,HOIA homespa esinduspood,59.436962,24.753574,,,2025-08-15,11:00,Local Organizer,106,,True
imported-1755246163745-oah5tf1pd,Noorkuu Mehed Ei Nuta,Location: Arensburgi päikeseterrass,other,Arensburgi päikeseterrass,Arensburgi päikeseterrass,59.436962,24.753574,,,2025-08-15,19:00,Local Organizer,89,,True
imported-1755246163745-z8lmgh09l,NAISED KÖÖGIS suveaia kontsert,Location: Saaremaa Veski aed,music,Saaremaa Veski aed,Saaremaa Veski aed,59.436962,24.753574,59.437,24.754,2025-08-15,19:00,Local Organizer,166,,True
imported-1755246163745-bkxz4mz4a,Sõidame külla maaraamatukogudele!,"Location: Saaremaa vald,  Muhu vald",other,"Saaremaa vald,  Muhu vald","Saaremaa vald,  Muhu vald",59.436962,24.753574,,,2025-08-15,09:00,Local Organizer,112,,True
imported-1755246163745-ry16tqijr,BIOSFÄÄRI TEADUSPÄEV SAAREMAAL,"Location: vallikäär,  Titerand",other,"vallikäär,  Titerand","vallikäär,  Titerand",59.436962,24.753574,59.4378,24.7536,2025-08-15,10:00,Local Organizer,177,,True
imported-1755246163745-51qreohrl,Aime Unt Saaremaa impressioonid,"Location: Kuressaare Teater,  Sinine ja Valge saal",other,"Kuressaare Teater,  Sinine ja Valge saal","Kuressaare Teater,  Sinine ja Valge saal",59.436962,24.753574,,,2025-08-15,12:00,Local Organizer,28,,True
imported-1755246163745-u6brokgpm,Kehakoorija töötuba HOIA-s,Location: HOIA homespa esinduspood,other,HOIA homespa esinduspood,HOIA homespa esinduspood,59.436962,24.753574,,,2025-08-15,11:00,Local Organizer,142,,True
imported-1755246163745-asaak6dg0,Seeneretk Muhu metsades Veiko Kastanjega,Location: Pädaste Mõis,other,Pädaste Mõis,Pädaste Mõis,59.436962,24.753574,,,2025-08-15,13:00,Local Organizer,20,,True
imported-1755246163745-a32jpgzx8,Saaremaa Restoranide Nädal,"Location: Kuressaare,  Saaremaa restoranid",food,"Kuressaare,  Saaremaa restoranid","Kuressaare,  Saaremaa restoranid",59.436962,24.753574,,,2025-08-15,12:00,Local Organizer,21,,True
imported-1755246163745-rv0rvmt7v,Eesti saarte laste 10.pärimuspidu Kihelkonnal,Location: Koolimaja ja rahvamaja,other,Koolimaja ja rahvamaja,Koolimaja ja rahvamaja,59.436962,24.753574,,,2025-08-15,12:00,Local Organizer,136,,True
imported-1755246163745-f75z03idh,Lossimuusika,Location: Kuressaare lossi kapiitlisaal,music,Kuressaare lossi kapiitlisaal,Kuressaare lossi kapiitlisaal,59.436962,24.753574,59.4416,24.7947,2025-08-15,18:00,Local Organizer,72,,True
imported-1755246163745-vx36yw8uw,175. Pööripäevajooks Jooks sügisesse,Location: Loode tammik/Kuressaare,other,Loode tammik/Kuressaare,Loode tammik/Kuressaare,59.436962,24.753574,,,2025-08-15,11:30,Local Organizer,110,,True
imported-1755246163745-6ztibg977,Jazzliit ja Saare KEK LIVE | Anna Lea Haamer & Alex Verlin „Minu aasta Portugalis”,Location: SAARE KEK,music,SAARE KEK,SAARE KEK,59.436962,24.753574,,,2025-08-15,19:00,Local Organizer,24,,True
imported-1755246163745-36gc6rf4t,"Kestliku turismi konverents “Me ei saa suunata tuult, kuid saame seada purjeid”",Location: Meri Spa Hotell,business,Meri Spa Hotell,Meri Spa Hotell,59.436962,24.753574,,,2025-08-15,09:30,Local Organizer,52,,True
imported-1755246163745-d25uhdns3,"Jazzliit ja Saare KEK LIVE | HÄÄÄL- Laura Põldvere, Ivi Rausi ja Sirje Medell",Location: SAARE KEK,music,SAARE KEK,SAARE KEK,59.436962,24.753574,,,2025-08-15,19:00,Local Organizer,59,,True
imported-1755246163745-bxwezd1gw,176. Pööripäevajooks Jooks talve,Location: Loode tammik/Kuressaare,other,Loode tammik/Kuressaare,Loode tammik/Kuressaare,59.436962,24.753574,,,2025-08-15,12:00,Local Organizer,208,,True
imported-1755246163745-iw8llhf83,SAARE KEK LIVE- Siiri Sisask- Oma laulud,Location: SAARE KEK,other,SAARE KEK,SAARE KEK,59.436962,24.753574,,,2025-08-15,19:00,Local Organizer,103,,True
imported-1755246191450-qq3hcz8f4,Hiiumaiste toodete POP-UP müügipäevad reedeti,Location: Tormi Konsumi parkla,other,Tormi Konsumi parkla,Tormi Konsumi parkla,59.436962,24.753574,59.4416,24.7947,2025-08-15,11:00,Local Organizer,145,,True
imported-1755246191450-qmm7rv5rw,Eesti looduse päeva retk: teeme tutvust juurepessuga,"Location: RMK Ristna külastuskeskus, Kalana",other,"RMK Ristna külastuskeskus, Kalana","RMK Ristna külastuskeskus, Kalana",59.436962,24.753574,,,2025-08-15,16:00,Local Organizer,158,,True
imported-1755246191450-8bezqbyy5,Indrek Liit raamatu Hulguse unelmad esitlus,"Location: Kärdla Nukuteater, Uus 1, Kärdla",other,"Kärdla Nukuteater, Uus 1, Kärdla","Kärdla Nukuteater, Uus 1, Kärdla",59.436962,24.753574,,,2025-08-15,19:00,Local Organizer,10,,True
imported-1755246191450-iutp2xopw,Hiiumaa tennisenädalavahetus,"Location: Hiiumaa tenniseklubi tenniseväljakud, Turu 7, Kärdla",other,"Hiiumaa tenniseklubi tenniseväljakud, Turu 7, Kärdla","Hiiumaa tenniseklubi tenniseväljakud, Turu 7, Kärdla",59.436962,24.753574,59.4378,24.7536,2025-08-15,12:00,Local Organizer,138,,True
imported-1755246191450-o6blbz4ey,Nukulavastus Hällilaul röövikule,"Location: Kärdla Nukuteater, Uus 1, Kärdla",other,"Kärdla Nukuteater, Uus 1, Kärdla","Kärdla Nukuteater, Uus 1, Kärdla",59.436962,24.753574,,,2025-08-16,11:00,Local Organizer,89,,True
imported-1755246191450-8v16t1w8u,Hällilaul röövikule,"Location: Kärdla Nukuteater, Uus 1, Kärdla",other,"Kärdla Nukuteater, Uus 1, Kärdla","Kärdla Nukuteater, Uus 1, Kärdla",59.436962,24.753574,,,2025-08-16,12:00,Local Organizer,207,,True
imported-1755246191450-th0p3pc2s,Hiibiza x Hartwall muusikaviktoriin vol 8,Location: Teadmata asukoht,music,Teadmata asukoht,Teadmata asukoht,59.436962,24.753574,59.437,24.754,2025-08-16,19:00,Local Organizer,134,,True
imported-1755246191450-o9w7ett47,Hartwin Kassari rahvamajas,Location: Kassari rahvamaja,other,Kassari rahvamaja,Kassari rahvamaja,59.436962,24.753574,,,2025-08-16,19:00,Local Organizer,165,,True
imported-1755246191450-1mq7pihgs,Viscosa Bingo,"Location: Viscosa Art Cafe, Kalatehase, Kõrgessaare",other,"Viscosa Art Cafe, Kalatehase, Kõrgessaare","Viscosa Art Cafe, Kalatehase, Kõrgessaare",59.436962,24.753574,59.4378,24.7536,2025-08-17,18:00,Local Organizer,81,,True
imported-1755246191450-6zfb0c8ej,Hiiumaa suvekomöödia Kuradi naabrimees,"Location: Mäeveeru teatrihoov, Vahtrepa küla",other,"Mäeveeru teatrihoov, Vahtrepa küla","Mäeveeru teatrihoov, Vahtrepa küla",59.436962,24.753574,,,2025-08-19,19:00,Local Organizer,32,,True
imported-1755246191450-pcsv4cjjq,Kalevipojad -- Made In Finland,Location: Soonlepa karjamõis,other,Soonlepa karjamõis,Soonlepa karjamõis,59.436962,24.753574,,,2025-08-19,19:00,Local Organizer,189,,True
imported-1755246191450-oqgcst2sr,Hiiumaa orienteerumisneljapäevakud,Location: Teadmata asukoht,other,Teadmata asukoht,Teadmata asukoht,59.436962,24.753574,,,2025-08-21,17:00,Local Organizer,174,,True
imported-1755246191450-uuroqq9qh,Töötuba VABANEDES VÄSIMUSEST,"Location: Kärdla Nukuteater, Uus 1, Kärdla",other,"Kärdla Nukuteater, Uus 1, Kärdla","Kärdla Nukuteater, Uus 1, Kärdla",59.436962,24.753574,,,2025-08-21,18:00,Local Organizer,196,,True
imported-1755246191450-j6vsa3y4x,Kassari rahvamaja näitetrupp ja lavastaja Raivo Rüütel esitlevad: Poissmehed,Location: Kassari rahvamaja,other,Kassari rahvamaja,Kassari rahvamaja,59.436962,24.753574,,,2025-08-21,19:00,Local Organizer,19,,True
imported-1755246191450-gz0pz9cv6,Hiiumaa meistrivõistlused paarismängudes,"Location: Hiiumaa tenniseklubi tenniseväljakud, Turu 7, Kärdla",sports,"Hiiumaa tenniseklubi tenniseväljakud, Turu 7, Kärdla","Hiiumaa tenniseklubi tenniseväljakud, Turu 7, Kärdla",59.436962,24.753574,59.4378,24.7536,2025-08-21,12:00,Local Organizer,22,,True
imported-1755246191450-ps1d4n1u4,Hiiumaa põllupäev,"Location: Ollima teraviljakuivati, Emmaste",other,"Ollima teraviljakuivati, Emmaste","Ollima teraviljakuivati, Emmaste",59.436962,24.753574,,,2025-08-23,12:00,Local Organizer,55,,True
imported-1755246191450-hrx7favok,Eesti MV II liiga kohtumine: FC Hiiumaa -- Tartu JK Welco,Location: Kärdla staadion,other,Kärdla staadion,Kärdla staadion,59.436962,24.753574,59.437,24.754,2025-08-24,13:00,Local Organizer,73,,True
imported-1755246191450-thzaujchr,Hiiumaa Paluküla terviseradade hoone avamine,"Location: Hiiumaa Terviserajad, Paluküla",other,"Hiiumaa Terviserajad, Paluküla","Hiiumaa Terviserajad, Paluküla",59.436962,24.753574,,,2025-08-24,14:00,Local Organizer,12,,True
imported-1755246191450-xzc0ha76k,Viscosa Bingo,"Location: Viscosa Art Cafe, Kalatehase, Kõrgessaare",other,"Viscosa Art Cafe, Kalatehase, Kõrgessaare","Viscosa Art Cafe, Kalatehase, Kõrgessaare",59.436962,24.753574,59.4378,24.7536,2025-08-24,18:00,Local Organizer,23,,True
imported-1755246191450-d7fo2hdop,Hiiumaa XCO olümpiakrossi etapp,Location: Teadmata asukoht,other,Teadmata asukoht,Teadmata asukoht,59.436962,24.753574,,,2025-08-24,12:00,Local Organizer,11,,True
imported-1755246191450-qpczxywnw,Discgolfi nädalamäng,Location: Käina discgolfipark,other,Käina discgolfipark,Käina discgolfipark,59.436962,24.753574,59.4416,24.7947,2025-08-27,18:30,Local Organizer,88,,True
